Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Equatorial Guinea,GNQ,..,79.8021495342255,64.3409252166748,48.6562371253967,71.6653764247894,74.481064081192,77.1467506885529,74.463814496994,76.7920136451721,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Eritrea,ERI,..,63.7679874897003,38.4758651256561,53.9794206619263,54.9022376537323,55.2090704441071,58.4534704685211,58.338338136673,59.1215252876282,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Estonia,EST,..,20.3646183013916,21.5558990836143,21.5174123644829,22.6050272583961,22.6224437355995,22.7841377258301,22.7288842201233,23.6646249890327,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Eswatini,SWZ,..,18.5251802206039,10.4833453893661,10.508193820715,10.530448704958,10.550495237112,10.5686478316784,10.5851620435715,10.4967460036278,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Ethiopia,ETH,..,35.9573006629944,46.5378910303116,42.167454957962,42.4040675163269,38.4741246700287,35.609495639801,33.6999893188477,34.4089895486832,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Fiji,FJI,..,10.8372665941715,25.3167867660522,24.7892469167709,22.5466370582581,19.8963731527328,21.0260450839996,20.6382855772972,15.5942484736443,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Finland,FIN,..,23.1698155403137,19.3373337388039,18.6953157186508,19.3373337388039,18.9236015081406,19.778148829937,20.4999953508377,20.2274233102798,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,France,FRA,..,7.27377161383629,10.2215513586998,10.1012021303177,9.92871150374413,9.84514728188515,9.70665290951729,9.55142080783844,9.38421934843063,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Gabon,GAB,..,53.1300783157349,27.731528878212,28.0047625303268,28.5930186510086,28.1298100948334,25.9046584367752,22.550892829895,25.1563906669617,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Gambia, The",GMB,..,35.3171616792679,21.1079388856888,21.0333600640297,20.2505305409431,24.6668174862862,23.4721347689629,23.5784634947777,22.0314085483551,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Georgia,GEO,..,80.9843420982361,75.6121456623077,73.4367847442627,69.07719373703,65.9756124019623,57.3243379592896,55.5187225341797,54.7619044780731,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Germany,DEU,..,12.281645834446,14.0588492155075,14.1198635101318,13.2763892412186,12.8628328442574,12.9853457212448,12.8828182816505,12.6729190349579,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Ghana,GHA,..,53.3433496952057,35.5645477771759,39.5958632230759,38.8757079839706,45.0506389141083,35.8030617237091,37.8237277269363,40.2916967868805,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Greece,GRC,..,..,30.9195160865784,30.1383584737778,33.6863577365875,36.6331070661545,36.4295691251755,34.6035450696945,34.7502082586288,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Grenada,GRD,..,59.6937119960785,50.7433176040649,53.716242313385,54.6162664890289,50.2692103385925,52.4643421173096,49.1631269454956,52.4138391017914,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guatemala,GTM,..,58.9899897575378,58.8792026042938,58.3199203014374,57.2453141212463,55.2897214889526,55.0262451171875,53.2391130924225,54.1341066360474,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guinea,GIN,..,52.5946021080017,59.9856436252594,62.3992919921875,61.9059860706329,58.3592534065247,49.3524044752121,49.7618138790131,56.6835463047028,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guinea-Bissau,GNB,..,36.1834555864334,38.3607119321823,63.5372638702393,68.9235150814056,62.329638004303,69.6419656276703,70.6381916999817,72.0612049102783,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Guyana,GUY,..,42.7731037139893,38.2978796958923,39.7273749113083,38.6135071516037,37.1778011322021,39.749875664711,29.9354672431946,32.4706435203552,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Haiti,HTI,..,44.3734377622604,26.0862767696381,28.4398168325424,36.2416476011276,31.0153126716614,33.9648813009262,35.2901935577393,40.2279019355774,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Honduras,HND,..,44.8320150375366,45.7874715328217,49.919655919075,49.2719143629074,47.1639484167099,49.1517782211304,46.9773560762405,48.7016767263412,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Hungary,HUN,..,27.3636668920517,28.2435715198517,29.3969184160233,28.3848762512207,28.3609092235565,27.4883657693863,27.7182877063751,26.8943250179291,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Iceland,ISL,..,19.4270685315132,18.4711873531342,18.5705944895744,18.2579651474953,17.9809778928757,17.6364049315453,16.8691843748093,16.480378806591,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,India,IND,..,71.7020273208618,62.2249007225037,63.0001366138458,69.0730333328247,67.0139968395233,64.6644115447998,63.2062017917633,62.4015033245087,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Indonesia,IDN,..,43.8614696264267,56.9176197052002,53.1679213047028,49.3227243423462,42.5170004367828,41.0932034254074,37.5736832618713,34.6057176589966,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Iran, Islamic Rep.",IRN,..,59.6001625061035,57.5215339660645,54.9614727497101,51.0669529438019,42.1944707632065,40.9317791461945,42.2937512397766,41.7565643787384,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Iraq,IRQ,..,..,25.1350939273834,61.7380678653717,58.3497762680054,61.8371486663818,76.4699816703796,78.0591666698456,58.0432951450348,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Ireland,IRL,..,12.1170900762081,13.9069586992264,13.8872563838959,14.2764508724213,14.0318304300308,13.2440015673637,12.7751335501671,12.2811168432236,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Israel,ISR,..,29.4898301362991,23.7593427300453,23.4083563089371,22.6541712880135,23.0137199163437,22.4946230649948,22.3316535353661,22.2508862614632,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Italy,ITA,..,26.4644831418991,22.0269039273262,21.6797590255737,21.7629209160805,22.1368461847305,23.1382578611374,22.9250937700272,23.4858065843582,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Jamaica,JAM,..,28.9910882711411,23.3983412384987,21.2739288806915,18.422169983387,21.1395069956779,18.873405456543,17.9459199309349,17.2296956181526,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Japan,JPN,..,15.9163638949394,13.1217837333679,12.9723444581032,12.7012804150581,12.8696799278259,12.9476711153984,12.8543987870216,12.8477171063423,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Jordan,JOR,..,39.1003459692001,20.9016397595406,21.5831428766251,22.1334859728813,20.890773832798,29.3695747852325,30.0987184047699,30.4274260997772,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kazakhstan,KAZ,..,48.5105961561203,26.2548387050629,28.0048340559006,30.8603554964066,26.1369407176971,32.0398598909378,35.5432480573654,33.1494748592377,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kenya,KEN,..,47.1162766218185,30.9661358594894,31.6043555736542,32.1320325136185,29.2218029499054,26.8980145454407,24.9997302889824,24.0433126688004,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kiribati,KIR,..,0.150575372390449,0.134366517886519,0.144111341796815,0.121123366989195,0.117819581646472,0.146687577944249,0.123485515359789,0.11221959721297,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Korea, Rep.",KOR,..,43.6384558677673,34.5529049634933,34.9587261676788,34.6324235200882,34.2913717031479,34.0266108512878,33.3557784557343,33.6690425872803,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kuwait,KWT,..,22.3367691040039,12.4887689948082,13.5566189885139,13.9389187097549,12.702701985836,14.3786132335663,16.0450622439384,12.6153096556664,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Kyrgyz Republic,KGZ,..,51.6464471817017,43.5401380062103,43.2436943054199,46.4152067899704,56.3242554664612,54.5397698879242,57.2131156921387,56.3766300678253,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lao PDR,LAO,..,44.7797387838364,52.6024103164673,48.6318707466125,48.703321814537,50.8794665336609,45.3653275966644,46.4421212673187,46.1833655834198,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Latvia,LVA,..,47.6591140031815,34.2967540025711,37.823423743248,38.4714841842651,39.1060084104538,40.5373096466064,43.4422820806503,41.9875770807266,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lebanon,LBN,..,57.79088139534,40.186607837677,32.8113555908203,32.8643172979355,33.8356971740723,33.1749200820923,33.5261613130569,33.2187473773956,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lesotho,LSO,..,35.3886336088181,18.2011112570763,18.7938913702965,17.4418970942497,16.5284097194672,16.2420108914375,17.534701526165,16.6426405310631,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Liberia,LBR,..,69.8174595832825,48.3350902795792,45.2059000730515,47.9286342859268,51.1111438274384,47.0289438962936,46.8787461519241,45.5063581466675,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Libya,LBY,..,51.2911140918732,36.6682827472687,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Lithuania,LTU,..,27.1521657705307,28.2212823629379,31.800839304924,32.8208714723587,31.4927607774735,31.8371206521988,32.3170483112335,32.2738111019135,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Luxembourg,LUX,..,14.2508804798126,10.8794540166855,10.4518800973892,11.0689915716648,11.0549129545689,10.615710914135,10.4974269866943,10.6895416975021,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,Madagascar,MDG,..,37.6869142055511,28.4825295209885,32.5142830610275,33.7258726358414,26.9817441701889,24.3792042136192,22.0372170209885,24.6854111552238,..,..,..
